business_id,industry,region,month,monthly_revenue,cash_outflow,burn_rate,churn_rate,lead_time_days,headcount,cash_flow_flag,churn_flag,lead_time_flag,risk_score
SMB-07013,Professional Services,West,2024-12,95162.11,78610.67,-0.1739,0.0945,28.5,5,0,0,0,3.66
SMB-07014,Education,Midwest,2023-01,52332.82,47271.87,-0.0967,0.1059,17.1,4,0,0,0,4.06
SMB-07014,Education,Midwest,2023-02,44572.52,43620.66,-0.0214,0.0447,12.4,4,0,0,0,4.39
SMB-07014,Education,Midwest,2023-03,46144.39,51461.53,0.1152,0.1379,8.8,4,1,0,0,12.84
SMB-07014,Education,Midwest,2023-04,51695.68,50639.25,-0.0204,0.0819,24.2,4,0,0,0,9.51
SMB-07014,Education,Midwest,2023-05,55404.86,62038.17,0.1197,0.0653,15.9,3,1,0,0,13.24
SMB-07014,Education,Midwest,2023-06,59940.42,49645.77,-0.1717,0.1034,5.8,4,0,0,0,0
SMB-07014,Education,Midwest,2023-07,62136.82,51239.68,-0.1754,0.0638,10,3,0,0,0,0
SMB-07014,Education,Midwest,2023-08,63624.87,68667.73,0.0793,0.0833,3.3,4,0,0,0,7.55
SMB-07014,Education,Midwest,2023-09,52800.6,46514.65,-0.1191,0.0565,34.5,4,0,0,1,7.23
SMB-07014,Education,Midwest,2023-10,68407.94,72682.59,0.0625,0.1222,30.3,4,0,0,1,16.89
SMB-07014,Education,Midwest,2023-11,64377.18,59508.65,-0.0756,0.08,45,4,0,0,1,13.61
SMB-07014,Education,Midwest,2023-12,68492.78,59943.6,-0.1248,0.0856,24.3,5,0,0,0,4.41
SMB-07014,Education,Midwest,2024-01,50018.99,42331.11,-0.1537,0.1018,19.3,3,0,0,0,1.8
SMB-07014,Education,Midwest,2024-02,51024.11,57226.32,0.1216,0.1533,32.2,4,1,1,1,21.42
SMB-07014,Education,Midwest,2024-03,56501.91,60616.72,0.0728,0.1233,8.8,4,0,0,0,10.27
SMB-07014,Education,Midwest,2024-04,56936.61,53377.35,-0.0625,0.0623,37,4,0,0,1,11.07
SMB-07014,Education,Midwest,2024-05,58115.23,47441.13,-0.1837,0.0675,31.8,3,0,0,1,3.44
SMB-07014,Education,Midwest,2024-07,58638.01,51971.24,-0.1137,0.1085,3.1,4,0,0,0,0
SMB-07014,Education,Midwest,2024-08,66671.05,67775.99,0.0166,0.0747,39.6,4,0,0,1,16.26
SMB-07014,Education,Midwest,2024-09,62286.72,63594.72,0.021,0.0302,7.7,4,0,0,0,4.53
SMB-07014,Education,Midwest,2024-10,64736.94,64829.71,0.0014,0.1146,16.1,4,0,0,0,8.88
SMB-07014,Education,Midwest,2024-11,70829.31,81348.64,0.1485,0.0652,19.1,4,1,0,0,15.75
SMB-07014,Education,Midwest,2024-12,88072.52,85139.34,-0.0333,0.0525,9.4,4,0,0,0,3.05
SMB-07015,Technology,Southeast,2023-01,115550.39,107435.21,-0.0702,0.0459,44,11,0,0,1,12.52
SMB-07015,Technology,Southeast,2023-02,118724.83,101572.55,-0.1445,0.0586,36.5,11,0,0,1,6.7
SMB-07015,Technology,Southeast,2023-03,124499.95,104301.93,-0.1622,0.0345,,10,0,0,0,0.48
SMB-07015,Technology,Southeast,2023-04,127459.61,116257.18,-0.0879,0.0649,24.7,11,0,0,0,5.78
SMB-07015,Technology,Southeast,2023-05,153857,156829.39,0.0193,0.0788,19,10,0,0,0,9.65
SMB-07015,Technology,Southeast,2023-06,144476.43,143278.65,-0.0083,0.0904,14.3,11,0,0,0,7.07
SMB-07015,Technology,Southeast,2023-07,161590.39,182311.1,0.1282,0.085,18.6,11,1,0,0,15.17
SMB-07015,Technology,Southeast,2023-08,158385.16,174164.5,0.0996,0.0971,13,11,0,0,0,12.21
SMB-07015,Technology,Southeast,2023-09,153548.4,162280.54,0.0569,0.0584,10.4,11,0,0,0,8.06
SMB-07015,Technology,Southeast,2023-10,143929.77,116560.23,-0.1902,0.0904,28.8,11,0,0,0,2.8
SMB-07015,Technology,Southeast,2023-12,170872.97,186346.38,0.0906,0.0809,31.3,11,0,0,1,17.38
SMB-07015,Technology,Southeast,2024-01,135628.28,135598.27,-0.0002,0.1162,8,10,0,0,0,6.16
SMB-07015,Technology,Southeast,2024-02,122085.51,114328.47,-0.0635,0.1211,44.1,11,0,0,1,15.14
SMB-07015,Technology,Southeast,2024-03,124199.1,105734.23,-0.1487,0.0812,,10,0,0,0,0.87
SMB-07015,Technology,Southeast,2024-04,123601.22,116534.74,-0.0572,0.0286,9.5,11,0,0,0,1.17
SMB-07015,Technology,Southeast,2024-05,148660.83,113780.24,-0.2346,0.0733,4.8,10,0,0,0,0
SMB-07015,Technology,Southeast,2024-06,159386.67,120156.09,-0.2461,0.0752,30,11,0,0,0,0
SMB-07015,Technology,Southeast,2024-07,150120.98,122510.72,-0.1839,0.0995,25.5,11,0,0,0,2.29
SMB-07015,Technology,Southeast,2024-08,144419.23,114478.4,-0.2073,0.095,30.7,9,0,0,1,2.71
SMB-07015,Technology,Southeast,2024-09,163384.61,147367.5,-0.098,0.0374,,11,0,0,1,9.63
SMB-07015,Technology,Southeast,2024-10,155122.05,127702.74,-0.1768,0.0258,6.8,10,0,0,0,0
SMB-07015,Technology,Southeast,2024-11,196261.79,189190.62,-0.036,0.0499,37.2,11,0,0,1,12.08
SMB-07015,Technology,Southeast,2024-12,164956.16,155024.08,-0.0602,0.0441,,11,0,0,0,4.12
SMB-07016,Healthcare,Midwest,2023-01,84926.08,65333.82,-0.2307,0.1332,34.8,7,0,0,1,4.07
SMB-07016,Healthcare,Midwest,2023-02,75769.84,84116.27,0.1102,0.1469,42.9,6,1,0,1,24.22
SMB-07016,Healthcare,Midwest,2023-03,86504.38,69447.37,-0.1972,0.1003,9.6,6,0,0,0,0
SMB-07016,Healthcare,Midwest,2023-04,91228.08,103285.54,0.1322,0.1299,4.4,7,1,0,0,11.98
SMB-07016,Healthcare,Midwest,2023-05,96427.65,85900.05,-0.1092,0.0343,40.9,7,0,0,1,9.2
SMB-07016,Healthcare,Midwest,2023-06,96715.25,108941.55,0.1264,0.1659,14.7,6,1,1,0,16.2
SMB-07016,Healthcare,Midwest,2023-07,106260.52,85447.5,-0.1959,0.0245,32.7,7,0,0,1,1.84
SMB-07016,Healthcare,Midwest,2023-08,98782.64,88980.31,-0.0992,0.0961,25.3,7,0,0,0,6.36
SMB-07016,Healthcare,Midwest,2023-09,92095.56,84380.91,-0.0838,0.0372,15.7,6,0,0,0,2.16
SMB-07016,Healthcare,Midwest,2023-10,92375.11,95318.22,0.0319,0.0906,28.3,6,0,0,0,13.73
SMB-07016,Healthcare,Midwest,2023-11,117049.05,111864.41,-0.0443,0.0735,5.9,7,0,0,0,1.95
SMB-07016,Healthcare,Midwest,2023-12,128199.49,120447.63,-0.0605,0.0695,17.5,6,0,0,0,4.9
SMB-07016,Healthcare,Midwest,2024-02,80564.84,64363.96,-0.2011,0.0276,24.1,7,0,0,0,0
SMB-07016,Healthcare,Midwest,2024-03,92362.77,72255.4,-0.2177,0.0635,20.5,6,0,0,0,0
SMB-07016,Healthcare,Midwest,2024-04,94855.55,105224.44,0.1093,0.1053,29.5,7,1,0,0,18.47
SMB-07016,Healthcare,Midwest,2024-05,92291.87,105682.66,0.1451,0.0809,21.1,7,1,0,0,16.71
SMB-07016,Healthcare,Midwest,2024-06,102771.92,93509.25,-0.0901,0.0973,19.1,7,0,0,0,4.78
SMB-07016,Healthcare,Midwest,2024-07,114098.21,119537.36,0.0477,0.0961,41.2,8,0,0,1,18.99
SMB-07016,Healthcare,Midwest,2024-09,116572.88,108125.99,-0.0725,0.1071,14.4,8,0,0,0,4.39
SMB-07016,Healthcare,Midwest,2024-10,113916.33,98084.62,-0.139,0.0501,42.3,6,0,0,1,8.66
SMB-07016,Healthcare,Midwest,2024-11,126256.55,96607.2,-0.2348,0.0523,43.4,7,0,0,1,4.3
SMB-07016,Healthcare,Midwest,2024-12,150398.84,169285.67,0.1256,0.1474,7.4,8,1,0,0,13.18
SMB-07017,Retail,Northeast,2023-01,129977.38,147989.55,0.1386,0.1264,8.1,11,1,0,0,13.42
SMB-07017,Retail,Northeast,2023-02,125920.55,98313.45,-0.2192,0.0172,17.1,10,0,0,0,0
SMB-07017,Retail,Northeast,2023-03,154149.29,164512.75,0.0672,0.1375,4.7,12,0,0,0,9.07
SMB-07017,Retail,Northeast,2023-04,145901.71,116936.93,-0.1985,0.0358,38.6,11,0,0,1,4.01
SMB-07017,Retail,Northeast,2023-05,136018.9,113174.7,-0.1679,0.1169,40.3,12,0,0,1,8.54
SMB-07017,Retail,Northeast,2023-06,155056.46,149143.03,-0.0381,0.0731,13.7,12,0,0,0,4.84
SMB-07017,Retail,Northeast,2023-07,157355.16,164816.88,0.0474,0.0744,21.4,12,0,0,0,11.75
SMB-07017,Retail,Northeast,2023-08,171253.63,179030.5,0.0454,0.0996,38.4,11,0,0,1,18.05
SMB-07017,Retail,Northeast,2023-09,156535.04,142161.57,-0.0918,0.0629,44.6,11,0,0,1,12.18
SMB-07017,Retail,Northeast,2023-10,174324.82,198569.37,0.1391,0.0657,45,12,1,0,1,23.92
SMB-07017,Retail,Northeast,2023-11,187940.61,192108.09,0.0222,0.0453,44.6,11,0,0,1,17.33
SMB-07017,Retail,Northeast,2023-12,178549.55,179771.3,0.0068,0.083,21.8,12,0,0,0,10.08
SMB-07017,Retail,Northeast,2024-01,146241.86,165128.06,0.1291,0.1115,36.8,12,1,0,1,22.06
SMB-07017,Retail,Northeast,2024-02,143167.5,107948.77,-0.246,0.1074,15,12,0,0,0,0
SMB-07017,Retail,Northeast,2024-03,142913.57,136239.84,-0.0467,0.0602,25.9,11,0,0,0,8.1
SMB-07017,Retail,Northeast,2024-04,141857.09,152044.8,0.0718,0.0559,10.3,11,0,0,0,8.69
SMB-07017,Retail,Northeast,2024-05,152390.89,149413.41,-0.0195,0.0492,12.3,13,0,0,0,4.58
SMB-07017,Retail,Northeast,2024-06,159771.59,167779.59,0.0501,0.0304,15.8,11,0,0,0,8.7
SMB-07017,Retail,Northeast,2024-07,157058.22,139855.11,-0.1095,0.0283,7.3,12,0,0,0,0
SMB-07017,Retail,Northeast,2024-08,159189.72,167027.25,0.0492,0.1039,4.3,11,0,0,0,7.01
SMB-07017,Retail,Northeast,2024-09,147445.67,112097.7,-0.2397,0.0999,26.7,13,0,0,0,0
SMB-07017,Retail,Northeast,2024-10,181223.54,178803.97,-0.0134,0.058,29.8,12,0,0,0,11.01
SMB-07017,Retail,Northeast,2024-11,184108.16,152094.57,-0.1739,0.0142,10.6,13,0,0,0,0
SMB-07017,Retail,Northeast,2024-12,199760.53,191572.21,-0.041,0.0824,34.4,12,0,0,1,11.88
SMB-07018,Food & Beverage,Southeast,2023-01,27683.41,22434.23,-0.1896,0.0949,42.5,2,0,0,1,7.54
SMB-07018,Food & Beverage,Southeast,2023-02,26594.95,24146.19,-0.0921,0.1035,22.9,2,0,0,0,6.15
SMB-07018,Food & Beverage,Southeast,2023-03,30615,30031.35,-0.0191,0.125,19.6,2,0,0,0,9.32
SMB-07018,Food & Beverage,Southeast,2023-04,33250.82,35908.85,0.0799,0.0688,21.4,1,0,0,0,13.2
SMB-07018,Food & Beverage,Southeast,2023-05,37035.77,35714.45,-0.0357,0.0542,34.1,2,0,0,1,11.22
SMB-07018,Food & Beverage,Southeast,2023-06,44123.13,45341.48,0.0276,0.0666,29.6,1,0,0,0,13.25
SMB-07018,Food & Beverage,Southeast,2023-07,37708.3,28900.06,-0.2336,0.0103,21.1,1,0,0,0,0
SMB-07018,Food & Beverage,Southeast,2023-08,32133.92,33174.99,0.0324,0.0856,28.3,1,0,0,0,13.63
SMB-07018,Food & Beverage,Southeast,2023-09,38924.57,30403.98,-0.2189,0.059,7.5,1,0,0,0,0
SMB-07018,Food & Beverage,Southeast,2023-10,39524.14,35301.54,-0.1068,0.0885,41.7,1,0,0,1,11.21
SMB-07018,Food & Beverage,Southeast,2023-11,40576.03,37810.17,-0.0682,0.0902,21.5,1,0,0,0,6.46
SMB-07018,Food & Beverage,Southeast,2023-12,47563.57,41273.44,-0.1322,0.0862,30.3,1,0,0,1,6.09
SMB-07018,Food & Beverage,Southeast,2024-01,33475.67,37656.37,0.1249,0.084,23.4,1,1,0,0,16.58
SMB-07018,Food & Beverage,Southeast,2024-02,28541.3,27100.54,-0.0505,0.0752,28.1,2,0,0,0,9.1
SMB-07018,Food & Beverage,Southeast,2024-03,30218.1,31294.45,0.0356,0.0631,3.7,1,0,0,0,4.91
SMB-07018,Food & Beverage,Southeast,2024-04,34286.92,38879,0.1339,0.0917,37.6,1,1,0,1,21.96
SMB-07018,Food & Beverage,Southeast,2024-05,36870.02,29160.51,-0.2091,0.1252,44.5,1,0,0,1,8.13
SMB-07018,Food & Beverage,Southeast,2024-06,43677.54,32945.22,-0.2457,0.1313,15.8,1,0,0,0,0
SMB-07018,Food & Beverage,Southeast,2024-07,38438.84,35393.03,-0.0792,0.0497,42.6,3,0,0,1,11.71
SMB-07018,Food & Beverage,Southeast,2024-08,36558.28,39089.13,0.0692,0.1398,31.9,1,0,0,1,18.29
SMB-07018,Food & Beverage,Southeast,2024-09,41694.6,34102.41,-0.1821,0.0835,34.2,2,0,0,1,4.8
SMB-07018,Food & Beverage,Southeast,2024-10,44925.56,39121.22,-0.1292,0.0963,42.3,2,0,0,1,10.51
SMB-07018,Food & Beverage,Southeast,2024-11,47713.14,53886.32,0.1294,0.1463,34.7,2,1,0,1,22.43
SMB-07018,Food & Beverage,Southeast,2024-12,43427.64,41037.73,-0.055,0.0385,8.7,2,0,0,0,1.3
SMB-07019,Construction,Southeast,2023-01,101384.38,104560.32,0.0313,0.0701,18.9,9,0,0,0,9.96
SMB-07019,Construction,Southeast,2023-02,100993.63,101373.92,0.0038,0.1217,12.1,8,0,0,0,7.87
SMB-07019,Construction,Southeast,2023-03,110619.27,117889.82,0.0657,0.1337,9.7,8,0,0,0,10.53
SMB-07019,Construction,Southeast,2023-04,98517.45,87409.34,-0.1128,0.0448,,9,0,0,1,5.8
SMB-07019,Construction,Southeast,2023-05,112541.2,112496.8,-0.0004,0.1027,39.4,9,0,0,1,16.18
SMB-07019,Construction,Southeast,2023-06,129419.43,137821.48,0.0649,0.0515,29.1,8,0,0,0,14.48
SMB-07019,Construction,Southeast,2023-07,123522.52,140187.01,0.1349,0.101,32.5,10,1,0,1,20.62
SMB-07019,Construction,Southeast,2023-08,130922.61,124611.73,-0.0482,0.0654,9.7,9,0,0,0,2.79
SMB-07019,Construction,Southeast,2023-09,121852.06,122513.64,0.0054,0.0926,16.6,9,0,0,0,8.6
SMB-07019,Construction,Southeast,2023-10,128172.91,143565.96,0.1201,0.0972,45.7,8,1,0,1,24.17
SMB-07019,Construction,Southeast,2023-11,153930.77,118378.29,-0.231,0.0656,10.8,9,0,0,0,0
SMB-07019,Construction,Southeast,2023-12,153872.13,159378.42,0.0358,0.0641,15.5,8,0,0,0,8.89
SMB-07019,Construction,Southeast,2024-01,112038.69,118127.4,0.0543,0.151,4.4,8,0,1,0,8.7
SMB-07019,Construction,Southeast,2024-02,96446.5,75415.73,-0.2181,0.0972,36.4,9,0,0,1,4.14
SMB-07019,Construction,Southeast,2024-03,126039.19,131022.62,0.0395,0.0606,42.6,9,0,0,1,17.99
SMB-07019,Construction,Southeast,2024-04,116972.49,106534.81,-0.0892,0.0531,12,9,0,0,0,1.13
SMB-07019,Construction,Southeast,2024-05,104698.21,106083.04,0.0132,0.0372,16.9,9,0,0,0,7.42
SMB-07019,Construction,Southeast,2024-06,136986.13,134575.51,-0.0176,0.1099,43.7,10,0,0,1,16.99
SMB-07019,Construction,Southeast,2024-07,126423.19,134228.63,0.0617,0.1143,31,9,0,0,1,16.86
SMB-07019,Construction,Southeast,2024-08,133585.55,132375.26,-0.0091,0.046,26.4,9,0,0,0,9.73
SMB-07019,Construction,Southeast,2024-09,136252.19,103882.97,-0.2376,0.0394,44.8,9,0,0,1,4.24
SMB-07019,Construction,Southeast,2024-10,139438.19,112789.93,-0.1911,0.119,45,9,0,0,1,9.01
SMB-07019,Construction,Southeast,2024-11,175639.19,179129.14,0.0199,0.0707,29.6,9,0,0,0,12.99
SMB-07019,Construction,Southeast,2024-12,157349.46,157110.01,-0.0015,0.0419,18.4,9,0,0,0,7.31
SMB-07020,Retail,Southeast,2023-01,32364.73,25506.78,-0.2119,0.1102,28.9,2,0,0,0,2.34
SMB-07020,Retail,Southeast,2023-02,36986.56,39335.07,0.0635,0.077,9.3,1,0,0,0,8.57
SMB-07020,Retail,Southeast,2023-03,36713.96,34461.6,-0.0613,0.0967,9.4,2,0,0,0,2.97
SMB-07020,Retail,Southeast,2023-04,35455.58,38355.31,0.0818,0.0558,32.3,2,0,0,1,16.53
SMB-07020,Retail,Southeast,2023-05,43631.09,36078.42,-0.1731,0.0875,17,2,0,0,0,0
SMB-07020,Retail,Southeast,2023-06,33212.16,31665.06,-0.0466,0.0832,40.2,3,0,0,1,13.56
SMB-07020,Retail,Southeast,2023-07,41588.12,33459.47,-0.1955,0.0553,40.1,3,0,0,1,5.25
SMB-07020,Retail,Southeast,2023-08,38116.5,33146.19,-0.1304,0.1242,29.9,3,0,0,0,7.16
SMB-07020,Retail,Southeast,2023-09,40217.93,37905.33,-0.0575,0.0173,10.2,2,0,0,0,1.04
SMB-07020,Retail,Southeast,2023-10,40578.13,44364.89,0.0933,0.1338,11.6,2,0,0,0,12.54
SMB-07020,Retail,Southeast,2023-11,49763.9,43064.62,-0.1346,0.068,,2,0,0,0,4.11
SMB-07020,Retail,Southeast,2023-12,59521.73,59495.7,-0.0004,0.0522,30.9,2,0,0,1,11.84
SMB-07020,Retail,Southeast,2024-01,34931.37,27156.99,-0.2226,0.0684,21.1,2,0,0,0,0
SMB-07020,Retail,Southeast,2024-02,34961.75,33452.31,-0.0432,0.0923,11.8,3,0,0,0,4.53
SMB-07020,Retail,Southeast,2024-03,39094.31,30107.75,-0.2299,0.0501,16,3,0,0,0,0
SMB-07020,Retail,Southeast,2024-04,38688.07,38201.99,-0.0126,0.1023,38.2,3,0,0,1,15.18
SMB-07020,Retail,Southeast,2024-05,45569.58,40163.09,-0.1186,0.0968,42.4,2,0,0,1,11.11
SMB-07020,Retail,Southeast,2024-06,43718.51,45174.53,0.0333,0.1291,14.4,2,0,0,0,10.32
SMB-07020,Retail,Southeast,2024-07,50412.8,51564.51,0.0228,0.0976,,3,0,0,0,12.28
SMB-07020,Retail,Southeast,2024-08,45206.54,35538.61,-0.2139,0.0804,19.4,3,0,0,0,0
SMB-07020,Retail,Southeast,2024-09,41972.2,34198.34,-0.1852,0.0345,11.6,3,0,0,0,0
SMB-07020,Retail,Southeast,2024-10,44005.73,48572.21,0.1038,0.0577,39.1,3,1,0,1,19.97
SMB-07020,Retail,Southeast,2024-11,44456.51,34877.02,-0.2155,0.071,38.1,2,0,0,1,4.05
SMB-07020,Retail,Southeast,2024-12,54505.86,47997.52,-0.1194,0.025,33.6,2,0,0,1,5.96
SMB-07021,Healthcare,Northeast,2023-01,94348.08,90242.02,-0.0435,0.0561,26,8,0,0,0,8.16
SMB-07021,Healthcare,Northeast,2023-02,80356.54,86020.02,0.0705,0.1204,8.4,7,0,0,0,9.94
SMB-07021,Healthcare,Northeast,2023-03,93482.54,84292.15,-0.0983,0.0909,3.4,7,0,0,0,0
SMB-07021,Healthcare,Northeast,2023-04,117958.17,88547.9,-0.2493,0.0262,7.9,8,0,0,0,0
SMB-07021,Healthcare,Northeast,2023-05,113952.77,90219.45,-0.2083,0.0814,34,6,0,0,1,3.37
SMB-07021,Healthcare,Northeast,2023-06,105388.94,100566.74,-0.0458,,20.8,8,0,0,0,6.69
SMB-07021,Healthcare,Northeast,2023-07,98767.69,101964.22,0.0324,0.1285,39.1,8,0,0,1,18.51
SMB-07021,Healthcare,Northeast,2023-08,125230.02,104138.92,-0.1684,0.055,31.7,8,0,0,1,3.78
SMB-07021,Healthcare,Northeast,2023-09,109357.86,116027.99,0.061,0.057,34.1,8,0,0,1,16.11
SMB-07021,Healthcare,Northeast,2023-10,112067.89,90542.25,-0.1921,0.0581,5.3,6,0,0,0,0
SMB-07021,Healthcare,Northeast,2023-11,99226.99,104249.7,0.0506,0.0831,40.7,8,0,0,1,18.6
SMB-07021,Healthcare,Northeast,2023-12,129916.92,97439.51,-0.25,0.0308,,8,0,0,0,0
SMB-07021,Healthcare,Northeast,2024-02,101106.95,114125.01,0.1288,0.1402,18.5,7,1,0,0,16.82
SMB-07021,Healthcare,Northeast,2024-03,89265.07,74973.93,-0.1601,0.0849,5.8,8,0,0,0,0
SMB-07021,Healthcare,Northeast,2024-04,108384.1,109602.98,0.0112,0.0338,17.4,8,0,0,0,7.37
SMB-07021,Healthcare,Northeast,2024-05,94626.91,75598.52,-0.2011,0.0765,42.7,7,0,0,1,6.49
SMB-07021,Healthcare,Northeast,2024-06,114578.78,104615.04,-0.087,0.0637,26.5,8,0,0,0,6.4
SMB-07021,Healthcare,Northeast,2024-07,107536.98,91457.97,-0.1495,0.0084,34.3,8,0,0,1,4.22
SMB-07021,Healthcare,Northeast,2024-08,110914.37,87255.19,-0.2133,0.1088,16,7,0,0,0,0
SMB-07021,Healthcare,Northeast,2024-09,113901.78,104262.01,-0.0846,0.0912,23.2,7,0,0,0,6.25
SMB-07021,Healthcare,Northeast,2024-10,121428.94,106230.24,-0.1252,0.0921,8.7,7,0,0,0,0
SMB-07021,Healthcare,Northeast,2024-11,140822.84,121802.81,-0.1351,0.109,10.1,8,0,0,0,0
SMB-07021,Healthcare,Northeast,2024-12,136676.68,112822.78,-0.1745,0.0899,14.2,7,0,0,0,0
SMB-07022,Food & Beverage,Southwest,2023-01,46193.86,43256.68,-0.0636,0.0701,33.4,3,0,0,1,10.05
SMB-07022,Food & Beverage,Southwest,2023-02,42039.37,37631.34,-0.1049,0.0592,29.6,4,0,0,0,6.42
SMB-07022,Food & Beverage,Southwest,2023-03,46455.13,41698.16,-0.1024,0.0723,39.2,3,0,0,1,10.12
SMB-07022,Food & Beverage,Southwest,2023-04,44506.32,43889.74,-0.0139,0.0873,5.6,3,0,0,0,3.79
SMB-07022,Food & Beverage,Southwest,2023-05,44775.94,42396.82,-0.0531,0.1162,36.1,3,0,0,1,12.86
SMB-07022,Food & Beverage,Southwest,2023-06,45661.21,46158.59,0.0109,0.0938,24.5,4,0,0,0,11.53
SMB-07022,Food & Beverage,Southwest,2023-07,54006.93,51143.44,-0.053,0.0734,22.5,3,0,0,0,7.05
SMB-07022,Food & Beverage,Southwest,2023-08,48089.89,50852.22,0.0574,,26.4,3,0,0,0,13.81
SMB-07022,Food & Beverage,Southwest,2023-09,44197.9,41775.46,-0.0548,0.0824,39.9,4,0,0,1,13.02
SMB-07022,Food & Beverage,Southwest,2023-10,53353.34,43777.22,-0.1795,0.1138,25.3,3,0,0,0,2.86
SMB-07022,Food & Beverage,Southwest,2023-11,54596.97,56041.05,0.0264,0.0793,5.2,3,0,0,0,5.43
SMB-07022,Food & Beverage,Southwest,2024-01,45429.05,40875.65,-0.1002,0.092,17.3,2,0,0,0,3.51
SMB-07022,Food & Beverage,Southwest,2024-02,38727.27,40560.1,0.0473,0.1345,15.4,4,0,0,0,11.53
SMB-07022,Food & Beverage,Southwest,2024-03,53502.75,51821.63,-0.0314,0.0414,35,,0,0,1,11.33
SMB-07022,Food & Beverage,Southwest,2024-04,45713.09,34813.09,-0.2384,0.0627,43.6,3,0,0,1,4.48
SMB-07022,Food & Beverage,Southwest,2024-05,47813.52,41064.89,-0.1411,0.0498,21.9,3,0,0,0,1.73
SMB-07022,Food & Beverage,Southwest,2024-06,48657.49,40853.1,-0.1604,0.0697,7.2,3,0,0,0,0
SMB-07022,Food & Beverage,Southwest,2024-07,40125.14,36481.16,-0.0908,0.0489,24.2,4,0,0,0,5.01
SMB-07022,Food & Beverage,Southwest,2024-08,52811.01,44329.77,-0.1606,0.109,42.8,3,0,0,1,9.51
SMB-07022,Food & Beverage,Southwest,2024-09,49605.04,45571.76,-0.0813,0.0587,22,4,0,0,0,5.03
SMB-07022,Food & Beverage,Southwest,2024-10,45072.32,39322.42,-0.1276,0.0625,14.8,4,0,0,0,0.42
SMB-07022,Food & Beverage,Southwest,2024-11,58807.46,55658.62,-0.0535,0.0577,39.2,4,0,0,1,12.11
SMB-07022,Food & Beverage,Southwest,2024-12,62757.62,60926.35,-0.0292,0.0841,15.7,3,0,0,0,6.3
SMB-07023,Real Estate,Southeast,2023-01,83861.62,92933.15,0.1082,0.1423,31.9,8,1,0,1,20.3
SMB-07023,Real Estate,Southeast,2023-02,73260.26,58096.85,-0.207,0.0106,19.5,8,0,0,0,0
SMB-07023,Real Estate,Southeast,2023-03,84145.45,72866.48,-0.134,0.0788,4.9,8,0,0,0,0
SMB-07023,Real Estate,Southeast,2023-04,91947.4,104318.21,0.1345,0.1535,14.8,8,1,1,0,16.26
SMB-07023,Real Estate,Southeast,2023-05,88402.9,67447.29,-0.237,0.0568,16.9,7,0,0,0,0
SMB-07023,Real Estate,Southeast,2023-06,105308.16,102113.83,-0.0303,0.1079,16.6,8,0,0,0,7.26
SMB-07023,Real Estate,Southeast,2023-07,104904.79,91931.02,-0.1237,0.0513,42.5,8,0,0,1,9.52
SMB-07023,Real Estate,Southeast,2023-08,106829.68,119105.71,0.1149,0.0874,42,7,1,0,1,22.38
SMB-07023,Real Estate,Southeast,2023-09,95889.79,99978.41,0.0426,0.074,8.9,8,0,0,0,7.31
SMB-07023,Real Estate,Southeast,2023-10,106649.07,83410.69,-0.2179,0.0905,21.8,8,0,0,0,0
SMB-07023,Real Estate,Southeast,2023-11,113459.4,120566.66,0.0626,0.1052,32.1,8,0,0,1,16.99
SMB-07023,Real Estate,Southeast,2023-12,130852.77,105247.66,-0.1957,0.0624,43.2,9,0,0,1,6.51
SMB-07023,Real Estate,Southeast,2024-01,84225.59,67479.58,-0.1988,0.0349,,8,0,0,0,0
SMB-07023,Real Estate,Southeast,2024-02,90098.03,100794.94,0.1187,0.0956,35.6,7,1,0,1,20.65
SMB-07023,Real Estate,Southeast,2024-03,87400.37,81440.85,-0.0682,0.1014,10.7,8,0,0,0,3.2
SMB-07023,Real Estate,Southeast,2024-04,97852.3,103659.1,0.0593,0.0547,43.4,7,0,0,1,19.09
SMB-07023,Real Estate,Southeast,2024-05,93252.17,81684.09,-0.1241,0.0324,24.2,8,0,0,0,2.83
SMB-07023,Real Estate,Southeast,2024-06,102503.11,114597.01,0.118,0.079,13.8,8,1,0,0,12.88
SMB-07023,Real Estate,Southeast,2024-07,117830.42,92886.96,-0.2117,0.0921,36.1,8,0,0,1,4.23
SMB-07023,Real Estate,Southeast,2024-08,108683.4,99516.86,-0.0843,0.0265,24.4,9,0,0,0,4.73
SMB-07023,Real Estate,Southeast,2024-09,98211.52,110463.7,0.1248,0.0794,24.3,8,1,0,0,16.73
SMB-07023,Real Estate,Southeast,2024-10,110477.58,103863.49,-0.0599,0.0238,37.9,8,0,0,1,10.34
SMB-07023,Real Estate,Southeast,2024-11,117785.26,98216.64,-0.1661,0.0776,19.9,8,0,0,0,0.65
SMB-07023,Real Estate,Southeast,2024-12,140623.98,160455.15,0.141,0.1127,,8,1,0,1,24.63
SMB-07024,Retail,Midwest,2023-01,26967.78,22943.92,-0.1492,0.0779,6.1,1,0,0,0,0
SMB-07024,Retail,Midwest,2023-02,26817.07,21800.95,-0.187,0.092,38.8,2,0,0,1,6.33
SMB-07024,Retail,Midwest,2023-03,30551.95,31697.2,0.0375,0.1097,10.4,2,0,0,0,8.63
SMB-07024,Retail,Midwest,2023-04,26973.52,23504.03,-0.1286,0.1154,5.4,2,0,0,0,0
